"Ref","Latitude","Longitude","CH4_mgm2day.mean","Water_Temp_C","Temp.annual","CH4_mgm2day.EbuAdj","CH4_mgm2day.EbuAdj.LCI","CH4_mgm2day.EbuAdj.UCI","Water_Temp_K","Boltzmann_15C","CH4_mgm2day.EbuAdj.15C","Loc"
"Grinham",-27.5546,152.3488,1229.13542745675,22.1884098052979,20.7990913391113,1229.13542745675,1229.13542745675,1229.13542745675,295.338409805298,0.980215087448499,807.418323289085,"Subtropical (Australia; N = 12)"
"Grinham",-27.5537,152.3503,128.50915316989,22.1905517578125,20.7990913391113,128.50915316989,128.50915316989,128.50915316989,295.340551757812,0.980500054032014,84.4072730413233,"Subtropical (Australia; N = 12)"
"Ollivier",-37.7512720817721,143.95668571246,2.97931870989469,27.5,13.7945833206177,8.55781675133835,10.5401234714003,7.09523512091359,300.65,1.67439258458289,4.17461624501225,"Temperate (Australia; N = 165)"
"Ollivier",-37.7512130614472,143.952852322903,3.72414838736836,26.5,13.7945833206177,10.6972709391729,13.1751543392504,8.86904390114198,299.65,1.5455819793441,5.51453816425281,"Temperate (Australia; N = 165)"
"Ollivier",-37.8630197237721,143.848361317423,8.93795612968406,20.9,14.3212308883667,26.5274772335018,32.7419523174412,21.9354062309732,294.05,0.808052010276775,18.7606966159008,"Temperate (Australia; N = 165)"
"Ollivier",-37.9472265306893,143.88425520401,15.8648721301892,23.9,14.3390474319458,47.1388861609288,58.1871364980665,38.9747876369137,297.05,1.20661560328244,28.1012636350601,"Temperate (Australia; N = 165)"
"Ollivier",-37.955152192764,143.892735747168,324.000909701047,27,14.2282218933105,956.040974248827,1179.47737698787,790.962490141138,300.15,1.61009457049026,479.40371353027,"Temperate (Australia; N = 165)"
"Ollivier",-37.941985342158,143.856084735147,1008.49938329935,31.5,14.228214263916,2975.81347607475,3671.29092027635,2461.98332520289,304.65,2.18117870452124,1168.16292165967,"Temperate (Australia; N = 165)"
"Ollivier",-37.8780831097284,143.66934981418,11.1724451621051,28.6,14.5808334350586,33.7054460388053,41.6609276873877,27.8258200254926,301.75,1.81509816087381,15.4794817783888,"Temperate (Australia; N = 165)"
"Ollivier",-37.9853905849406,143.60083622554,3.72414838736836,19.8,14.115161895752,10.9117661723015,13.4551701194252,9.03313349137844,292.95,0.659866714910599,8.22314424203021,"Temperate (Australia; N = 165)"
"Ollivier",-37.9876928453958,143.59389306298,42.4552916159993,20.2,14.2491426467896,125.438241494232,154.769659834827,103.766859135807,293.35,0.713880860101639,92.3668647387499,"Temperate (Australia; N = 165)"
"Ollivier",-37.9827847080614,143.583712153758,1.48965935494734,22.4,14.2491426467896,4.40134180681515,5.43051438016936,3.64094242581781,295.55,1.00834521836734,2.85658110384393,"Temperate (Australia; N = 165)"
