"Date","NAME","FinYear","RelSurfaceArea"
2001-04-01,"Northern Territory","2001",0.0883104210188876
2001-04-01,"Other Territories","2001",0.548312853318967
2001-04-01,"Queensland","2001",0.386153825484255
2001-04-01,"South Australia","2001",0.211604734118032
2001-04-01,"Tasmania","2001",0.383880853012369
2001-04-01,"Victoria","2001",0.382097151391911
2001-04-01,"Western Australia","2001",0.117159488423103
2001-04-01,NA,"2001",0.313462922477572
2001-05-01,"Australian Capital Territory","2001",0.285039981556272
2001-05-01,"New South Wales","2001",0.349353387621993
2001-05-01,"Northern Territory","2001",0.174972801278947
2001-05-01,"Other Territories","2001",0.524100478977229
2001-05-01,"Queensland","2001",0.300238644309961
2001-05-01,"South Australia","2001",0.234870843226607
2001-05-01,"Tasmania","2001",0.400762589183896
2001-05-01,"Victoria","2001",0.371372196309957
2001-05-01,"Western Australia","2001",0.138557311732147
2001-05-01,NA,"2001",0.337541851151799
2001-06-01,"Australian Capital Territory","2001",0.348355381228295
2001-06-01,"New South Wales","2001",0.345637180608231
2001-06-01,"Northern Territory","2001",0.232212473830142
2001-06-01,"Other Territories","2001",0.520292518995018
2001-06-01,"Queensland","2001",0.303718891753815
2001-06-01,"South Australia","2001",0.293308655785982
2001-06-01,"Tasmania","2001",0.399792584206938
2001-06-01,"Victoria","2001",0.399125979387209
2001-06-01,"Western Australia","2001",0.158910191795599
2001-06-01,NA,"2001",0.348850054253326
2001-07-01,"Australian Capital Territory","2002",0.372224745664534
2001-07-01,"New South Wales","2002",0.35848104130607
2001-07-01,"Northern Territory","2002",0.148917797637313
2001-07-01,"Other Territories","2002",0.537074735205494
2001-07-01,"Queensland","2002",0.309127699894083
2001-07-01,"South Australia","2002",0.32171929585333
2001-07-01,"Tasmania","2002",0.379547958023972
2001-07-01,"Victoria","2002",0.384376457320653
2001-07-01,"Western Australia","2002",0.17198100055728
2001-07-01,NA,"2002",0.368597918615072
2001-08-01,"Australian Capital Territory","2002",0.341997275212856
2001-08-01,"New South Wales","2002",0.381852299246804
2001-08-01,"Northern Territory","2002",0.130914632725504
2001-08-01,"Other Territories","2002",0.518038740683837
2001-08-01,"Queensland","2002",0.252196519574094
2001-08-01,"South Australia","2002",0.346617940122566
2001-08-01,"Tasmania","2002",0.461155135431387
2001-08-01,"Victoria","2002",0.424823593060251
2001-08-01,"Western Australia","2002",0.257502630253047
2001-08-01,NA,"2002",0.399297052279841
2001-09-01,"Australian Capital Territory","2002",0.412767633005086
2001-09-01,"New South Wales","2002",0.397798252095058
2001-09-01,"Northern Territory","2002",0.0425803444402705
2001-09-01,"Other Territories","2002",0.537192670975699
2001-09-01,"Queensland","2002",0.237472163986528
2001-09-01,"South Australia","2002",0.417335895152086
2001-09-01,"Tasmania","2002",0.449258980642065
2001-09-01,"Victoria","2002",0.439169763058653
2001-09-01,"Western Australia","2002",0.304544701544854
2001-09-01,NA,"2002",0.420217828456102
2001-10-01,"Australian Capital Territory","2002",0.480894655784146
2001-10-01,"New South Wales","2002",0.384203766897909
2001-10-01,"Northern Territory","2002",0.102764223372337
2001-10-01,"Other Territories","2002",0.542314297414451
2001-10-01,"Queensland","2002",0.332313287264502
2001-10-01,"South Australia","2002",0.41147953384662
2001-10-01,"Tasmania","2002",0.507749481552086
2001-10-01,"Victoria","2002",0.447264730300027
2001-10-01,"Western Australia","2002",0.248052865998979
2001-10-01,NA,"2002",0.446897948038562
2001-11-01,"Australian Capital Territory","2002",0.489627232012962
2001-11-01,"New South Wales","2002",0.324820970814872
2001-11-01,"Northern Territory","2002",0.0716155607925989
2001-11-01,"Other Territories","2002",0.532642976467607
2001-11-01,"Queensland","2002",0.340259025205189
2001-11-01,"South Australia","2002",0.346410669083048
2001-11-01,"Tasmania","2002",0.506001173493088
2001-11-01,"Victoria","2002",0.456510768558664
2001-11-01,"Western Australia","2002",0.230435482218048
2001-11-01,NA,"2002",0.457312504642347
2001-12-01,"Australian Capital Territory","2002",0.33579229512506
2001-12-01,"New South Wales","2002",0.33458102476615
2001-12-01,"Northern Territory","2002",0.0795482665459457
2001-12-01,"Other Territories","2002",0.539602416044999
2001-12-01,"Queensland","2002",0.369328581525055
2001-12-01,"South Australia","2002",0.328062167362117
2001-12-01,"Tasmania","2002",0.483105758236017
2001-12-01,"Victoria","2002",0.424150193694769
2001-12-01,"Western Australia","2002",0.290842931332654
2001-12-01,NA,"2002",0.436704735486369
2002-01-01,"Australian Capital Territory","2002",0.319125519844143
2002-01-01,"New South Wales","2002",0.276238062156279
2002-01-01,"Northern Territory","2002",0.120566871706028
2002-01-01,"Other Territories","2002",0.535768949869477
2002-01-01,"Queensland","2002",0.377497817250494
2002-01-01,"South Australia","2002",0.304304952305351
2002-01-01,"Tasmania","2002",0.462425266860699
2002-01-01,"Victoria","2002",0.393093920026402
2002-01-01,"Western Australia","2002",0.298529987867263
2002-01-01,NA,"2002",0.42604610814333
2002-02-01,"Australian Capital Territory","2002",0.344715607486286
2002-02-01,"New South Wales","2002",0.323557402449352
2002-02-01,"Northern Territory","2002",0.107368850281731
2002-02-01,"Other Territories","2002",0.540653513100943
2002-02-01,"Queensland","2002",0.394459805163263
2002-02-01,"South Australia","2002",0.309379792480848
2002-02-01,"Tasmania","2002",0.448773867870655
2002-02-01,"Victoria","2002",0.384299202049192
2002-02-01,"Western Australia","2002",0.288666331192243
2002-02-01,NA,"2002",0.419602053989234
2002-03-01,"Australian Capital Territory","2002",0.207742360667001
2002-03-01,"New South Wales","2002",0.334879856777887
2002-03-01,"Northern Territory","2002",0.166056179817066
2002-03-01,"Other Territories","2002",0.561408203997753
2002-03-01,"Queensland","2002",0.400508409104476
2002-03-01,"South Australia","2002",0.274036080900169
2002-03-01,"Tasmania","2002",0.435477023508781
2002-03-01,"Victoria","2002",0.397310096734499
2002-03-01,"Western Australia","2002",0.228659790625327
2002-03-01,NA,"2002",0.425615775921891
2002-04-01,"Australian Capital Territory","2002",0.413117500069888
2002-04-01,"New South Wales","2002",0.322016060306402
2002-04-01,"Northern Territory","2002",0.127668476997125
2002-04-01,"Other Territories","2002",0.567017920860419
2002-04-01,"Queensland","2002",0.352100045122314
2002-04-01,"South Australia","2002",0.257702820783251
2002-04-01,"Tasmania","2002",0.417778918535348
2002-04-01,"Victoria","2002",0.34424176733674
2002-04-01,"Western Australia","2002",0.22471533380212
2002-04-01,NA,"2002",0.394629610135043
2002-05-01,"Australian Capital Territory","2002",0.338213838267055
2002-05-01,"New South Wales","2002",0.312846408166953
2002-05-01,"Northern Territory","2002",0.205880077025137
2002-05-01,"Other Territories","2002",0.495369253357613
2002-05-01,"Queensland","2002",0.338786905948372
2002-05-01,"South Australia","2002",0.241220339012413
2002-05-01,"Tasmania","2002",0.427689330583987
2002-05-01,"Victoria","2002",0.364562751488811
2002-05-01,"Western Australia","2002",0.252118370145051
2002-05-01,NA,"2002",0.396807176147933
2002-06-01,"Australian Capital Territory","2002",0.382677263270425
2002-06-01,"New South Wales","2002",0.312113048552015
2002-06-01,"Northern Territory","2002",0.226245084528917
2002-06-01,"Other Territories","2002",0.498653249591549
2002-06-01,"Queensland","2002",0.342331019531214
2002-06-01,"South Australia","2002",0.250680580539123
2002-06-01,"Tasmania","2002",0.391594133914909
2002-06-01,"Victoria","2002",0.376851567248238
2002-06-01,"Western Australia","2002",0.245374533897139
2002-06-01,NA,"2002",0.402242637135753
2002-07-01,"Australian Capital Territory","2003",0.388126847223839
2002-07-01,"New South Wales","2003",0.303465262122669
2002-07-01,"Northern Territory","2003",0.186286690647618
2002-07-01,"Other Territories","2003",0.491291184854251
2002-07-01,"Queensland","2003",0.321519733604751
2002-07-01,"South Australia","2003",0.270989586754074
2002-07-01,"Tasmania","2003",0.409431654947704
2002-07-01,"Victoria","2003",0.395368478958901
2002-07-01,"Western Australia","2003",0.281388413768409
2002-07-01,NA,"2003",0.392151931771815
2002-08-01,"Australian Capital Territory","2003",0.306196125162554
2002-08-01,"New South Wales","2003",0.275797216285893
2002-08-01,"Northern Territory","2003",0.249978236011288
2002-08-01,"Other Territories","2003",0.444326002081142
2002-08-01,"Queensland","2003",0.292907711093368
2002-08-01,"South Australia","2003",0.310929552663176
2002-08-01,"Tasmania","2003",0.414070638837762
2002-08-01,"Victoria","2003",0.363331358417864
2002-08-01,"Western Australia","2003",0.335343732189633
2002-08-01,NA,"2003",0.431210193391025
2002-09-01,"Australian Capital Territory","2003",0.321657719007308
2002-09-01,"New South Wales","2003",0.298386345379677
2002-09-01,"Northern Territory","2003",0.0701919246287705
2002-09-01,"Other Territories","2003",0.526634139987477
2002-09-01,"Queensland","2003",0.319168490437948
2002-09-01,"South Australia","2003",0.282536169907795
2002-09-01,"Tasmania","2003",0.447923537193632
2002-09-01,"Victoria","2003",0.383631556013504
2002-09-01,"Western Australia","2003",0.354807565567923
2002-09-01,NA,"2003",0.424708945855702
2002-10-01,"Australian Capital Territory","2003",0.348737187194004
2002-10-01,"New South Wales","2003",0.194544583185457
2002-10-01,"Northern Territory","2003",0.110586776981127
2002-10-01,"Other Territories","2003",0.532801957462185
2002-10-01,"Queensland","2003",0.210822113571398
2002-10-01,"South Australia","2003",0.349265530026397
2002-10-01,"Tasmania","2003",0.461843943256126
2002-10-01,"Victoria","2003",0.362016305776354
2002-10-01,"Western Australia","2003",0.339050147062641
2002-10-01,NA,"2003",0.425693244353084
2002-11-01,"Australian Capital Territory","2003",0.233252570803215
2002-11-01,"New South Wales","2003",0.166135558663215
2002-11-01,"Northern Territory","2003",0.124135440960379
2002-11-01,"Other Territories","2003",0.520232644746662
2002-11-01,"Queensland","2003",0.23414074416168
2002-11-01,"South Australia","2003",0.306330681669883
2002-11-01,"Tasmania","2003",0.469968577398714
2002-11-01,"Victoria","2003",0.364778526667746
2002-11-01,"Western Australia","2003",0.330439519964455
2002-11-01,NA,"2003",0.396561158946566
2002-12-01,"Australian Capital Territory","2003",0.225442338568933
2002-12-01,"New South Wales","2003",0.17894341894502
2002-12-01,"Northern Territory","2003",0.0981546080341225
2002-12-01,"Other Territories","2003",0.519045397181073
2002-12-01,"Queensland","2003",0.239467217399625
2002-12-01,"South Australia","2003",0.267647209675388
2002-12-01,"Tasmania","2003",0.430318893136449
2002-12-01,"Victoria","2003",0.342454903722852
2002-12-01,"Western Australia","2003",0.275648690305533
2002-12-01,NA,"2003",0.373604339057724
2003-01-01,"Australian Capital Territory","2003",0.27193171919552
2003-01-01,"New South Wales","2003",0.206158056053
2003-01-01,"Northern Territory","2003",0.128614543728251
2003-01-01,"Other Territories","2003",0.44531598509689
2003-01-01,"Queensland","2003",0.269271103339927
2003-01-01,"South Australia","2003",0.244852631126557
2003-01-01,"Tasmania","2003",0.374490923793284
2003-01-01,"Victoria","2003",0.323774344924911
2003-01-01,"Western Australia","2003",0.245423070341765
2003-01-01,NA,"2003",0.335166127583775
2003-02-01,"Australian Capital Territory","2003",0.231283710144918
2003-02-01,"New South Wales","2003",0.187949305325047
2003-02-01,"Northern Territory","2003",0.123191009371479
2003-02-01,"Other Territories","2003",0.47319728142438
2003-02-01,"Queensland","2003",0.245532025246714
2003-02-01,"South Australia","2003",0.221297876800898
2003-02-01,"Tasmania","2003",0.327832890269493
2003-02-01,"Victoria","2003",0.308843707088988
2003-02-01,"Western Australia","2003",0.209322804634079
2003-02-01,NA,"2003",0.288354709981004
2003-03-01,"Australian Capital Territory","2003",0.236325990277971
2003-03-01,"New South Wales","2003",0.212608107825546
2003-03-01,"Northern Territory","2003",0.160995140721332
2003-03-01,"Other Territories","2003",0.526920901115052
2003-03-01,"Queensland","2003",0.270306236297536
2003-03-01,"South Australia","2003",0.223057660020174
2003-03-01,"Tasmania","2003",0.337412477741758
2003-03-01,"Victoria","2003",0.272873613846013
2003-03-01,"Western Australia","2003",0.223808573751541
2003-03-01,NA,"2003",0.303122295952834
2003-04-01,"Australian Capital Territory","2003",0.255050969412235
2003-04-01,"New South Wales","2003",0.227206511132258
2003-04-01,"Northern Territory","2003",0.147719213485204
2003-04-01,"Other Territories","2003",0.548741602683758
2003-04-01,"Queensland","2003",0.273869321296959
2003-04-01,"South Australia","2003",0.224773211428907
2003-04-01,"Tasmania","2003",0.3508644850263
2003-04-01,"Victoria","2003",0.29260421549738
2003-04-01,"Western Australia","2003",0.221339995590572
2003-04-01,NA,"2003",0.31502662600647
2003-05-01,"Australian Capital Territory","2003",0.264335000776601
2003-05-01,"New South Wales","2003",0.224039418236643
2003-05-01,"Northern Territory","2003",0.155530379199914
2003-05-01,"Other Territories","2003",0.554126319634964
2003-05-01,"Queensland","2003",0.242772822712146
2003-05-01,"South Australia","2003",0.249420872199375
2003-05-01,"Tasmania","2003",0.37442205841318
2003-05-01,"Victoria","2003",0.311824059168018
2003-05-01,"Western Australia","2003",0.249519918405936
2003-05-01,NA,"2003",0.348514751280159
2003-06-01,"Australian Capital Territory","2003",0.314765879108846
2003-06-01,"New South Wales","2003",0.257899410278822
2003-06-01,"Northern Territory","2003",0.238558253302874
2003-06-01,"Other Territories","2003",0.601232390499561
2003-06-01,"Queensland","2003",0.249036067475575
2003-06-01,"South Australia","2003",0.30835352086101
2003-06-01,"Tasmania","2003",0.37779637229555
2003-06-01,"Victoria","2003",0.336048659245482
2003-06-01,"Western Australia","2003",0.279448823316923
2003-06-01,NA,"2003",0.367090219049858
2003-07-01,"Australian Capital Territory","2004",0.313742609753349
2003-07-01,"New South Wales","2004",0.265455399016863
2003-07-01,"Northern Territory","2004",0.177121029554564
2003-07-01,"Other Territories","2004",0.557059301131908
2003-07-01,"Queensland","2004",0.306165600154977
2003-07-01,"South Australia","2004",0.35214859263424
2003-07-01,"Tasmania","2004",0.352082912650909
2003-07-01,"Victoria","2004",0.380099092562954
2003-07-01,"Western Australia","2004",0.350065643631025
2003-07-01,NA,"2004",0.404008072807455
2003-08-01,"Australian Capital Territory","2004",0.237670040020287
2003-08-01,"New South Wales","2004",0.287206244764048
2003-08-01,"Northern Territory","2004",0.0949844158674183
2003-08-01,"Other Territories","2004",0.537506513491652
2003-08-01,"Queensland","2004",0.325836114458883
2003-08-01,"South Australia","2004",0.395458502753991
2003-08-01,"Tasmania","2004",0.453807660843778
2003-08-01,"Victoria","2004",0.421382131691385
2003-08-01,"Western Australia","2004",0.318896018145397
2003-08-01,NA,"2004",0.432572749481458
2003-09-01,"Australian Capital Territory","2004",0.354785051780841
2003-09-01,"New South Wales","2004",0.341195711854495
2003-09-01,"Northern Territory","2004",0.0708311241353904
2003-09-01,"Other Territories","2004",0.526421548303489
2003-09-01,"Queensland","2004",0.309713498607557
2003-09-01,"South Australia","2004",0.417645359512601
2003-09-01,"Tasmania","2004",0.375141327706898
2003-09-01,"Victoria","2004",0.461177529670886
2003-09-01,"Western Australia","2004",0.431300313664336
2003-09-01,NA,"2004",0.440508972034989
2003-10-01,"Australian Capital Territory","2004",0.340558420484077
2003-10-01,"New South Wales","2004",0.224327205521267
2003-10-01,"Northern Territory","2004",0.135122758395692
2003-10-01,"Other Territories","2004",0.525790708668425
2003-10-01,"Queensland","2004",0.251091937142695
2003-10-01,"South Australia","2004",0.400388959854667
2003-10-01,"Tasmania","2004",0.427776580933115
2003-10-01,"Victoria","2004",0.453391252217713
2003-10-01,"Western Australia","2004",0.426944105705452
2003-10-01,NA,"2004",0.430066788005613
2003-11-01,"Australian Capital Territory","2004",0.460536239512597
2003-11-01,"New South Wales","2004",0.347424614106798
2003-11-01,"Northern Territory","2004",0.083368938210563
2003-11-01,"Other Territories","2004",0.520215630231012
2003-11-01,"Queensland","2004",0.275198009064752
2003-11-01,"South Australia","2004",0.374278982905072
2003-11-01,"Tasmania","2004",0.410156708171977
2003-11-01,"Victoria","2004",0.46588851613371
2003-11-01,"Western Australia","2004",0.346011058364283
2003-11-01,NA,"2004",0.387112930693117
2003-12-01,"Australian Capital Territory","2004",0.46511152981063
2003-12-01,"New South Wales","2004",0.340417844236324
2003-12-01,"Northern Territory","2004",0.0654920693602096
2003-12-01,"Other Territories","2004",0.558125977773557
2003-12-01,"Queensland","2004",0.261897085429058
2003-12-01,"South Australia","2004",0.327915747843168
2003-12-01,"Tasmania","2004",0.337719001968196
2003-12-01,"Victoria","2004",0.438265646661516
2003-12-01,"Western Australia","2004",0.305009696169739
2003-12-01,NA,"2004",0.349444650089624
2004-01-01,"Australian Capital Territory","2004",0.521210668432127
2004-01-01,"New South Wales","2004",0.34415209048056
2004-01-01,"Northern Territory","2004",0.140776715002864
2004-01-01,"Other Territories","2004",0.508419728495384
2004-01-01,"Queensland","2004",0.299660780795777
2004-01-01,"South Australia","2004",0.321866332407288
2004-01-01,"Tasmania","2004",0.320344865927901
2004-01-01,"Victoria","2004",0.405789004049596
2004-01-01,"Western Australia","2004",0.303692086284814
2004-01-01,NA,"2004",0.362728112908444
2004-02-01,"Australian Capital Territory","2004",0.451829871877468
2004-02-01,"New South Wales","2004",0.348253262417266
2004-02-01,"Northern Territory","2004",0.153630659341751
2004-02-01,"Other Territories","2004",0.475137548173082
2004-02-01,"Queensland","2004",0.408713523171488
2004-02-01,"South Australia","2004",0.281400169720296
2004-02-01,"Tasmania","2004",0.383005522205736
2004-02-01,"Victoria","2004",0.375471752903476
2004-02-01,"Western Australia","2004",0.299347302077596
2004-02-01,NA,"2004",0.360325445345215
2004-03-01,"Australian Capital Territory","2004",0.401362283958169
2004-03-01,"New South Wales","2004",0.331140562920544
2004-03-01,"Northern Territory","2004",0.133597967519655
2004-03-01,"Other Territories","2004",0.431954285270642
2004-03-01,"Queensland","2004",0.453905276899542
2004-03-01,"South Australia","2004",0.273169680091639
2004-03-01,"Tasmania","2004",0.38854327028338
2004-03-01,"Victoria","2004",0.360455221380051
2004-03-01,"Western Australia","2004",0.280759410555486
2004-03-01,NA,"2004",0.344191109204384
2004-04-01,"Australian Capital Territory","2004",0.276773483911924
2004-04-01,"New South Wales","2004",0.307026954522108
2004-04-01,"Northern Territory","2004",0.1646640014656
2004-04-01,"Other Territories","2004",0.482649096313188
2004-04-01,"Queensland","2004",0.404105663031659
2004-04-01,"South Australia","2004",0.217898392400304
2004-04-01,"Tasmania","2004",0.368847823586705
2004-04-01,"Victoria","2004",0.321062481642767
2004-04-01,"Western Australia","2004",0.241853463798195
2004-04-01,NA,"2004",0.338449118035407
2004-05-01,"Australian Capital Territory","2004",0.328788341776906
2004-05-01,"New South Wales","2004",0.291750529135237
2004-05-01,"Northern Territory","2004",0.196106010220679
2004-05-01,"Other Territories","2004",0.500642491602198
2004-05-01,"Queensland","2004",0.361713632644145
2004-05-01,"South Australia","2004",0.230072357077401
2004-05-01,"Tasmania","2004",0.432414051199569
2004-05-01,"Victoria","2004",0.349769253844892
2004-05-01,"Western Australia","2004",0.218253817784667
2004-05-01,NA,"2004",0.387393163063291
2004-06-01,"Australian Capital Territory","2004",0.265059196861778
2004-06-01,"New South Wales","2004",0.268545534716014
2004-06-01,"Northern Territory","2004",0.269475339902418
2004-06-01,"Other Territories","2004",0.566266358753849
2004-06-01,"Queensland","2004",0.351113835055521
2004-06-01,"South Australia","2004",0.247021815935845
2004-06-01,"Tasmania","2004",0.391316843276257
2004-06-01,"Victoria","2004",0.347152400503157
2004-06-01,"Western Australia","2004",0.257858603265968
2004-06-01,NA,"2004",0.362569734422053
2004-07-01,"Australian Capital Territory","2005",0.271623477736171
2004-07-01,"New South Wales","2005",0.282646029415903
2004-07-01,"Northern Territory","2005",0.215304804408291
2004-07-01,"Other Territories","2005",0.541346603090559
2004-07-01,"Queensland","2005",0.324271165308658
2004-07-01,"South Australia","2005",0.309074283400508
2004-07-01,"Tasmania","2005",0.398743590951831
2004-07-01,"Victoria","2005",0.373511890600476
2004-07-01,"Western Australia","2005",0.313970990470161
2004-07-01,NA,"2005",0.397164379979349
2004-08-01,"Australian Capital Territory","2005",0.219259873615153
2004-08-01,"New South Wales","2005",0.311762794345263
2004-08-01,"Northern Territory","2005",0.163428929571236
2004-08-01,"Other Territories","2005",0.56511226308514
2004-08-01,"Queensland","2005",0.296018428158687
2004-08-01,"South Australia","2005",0.346472840342952
2004-08-01,"Tasmania","2005",0.354737929371496
2004-08-01,"Victoria","2005",0.405599890180251
2004-08-01,"Western Australia","2005",0.361847438518198
2004-08-01,NA,"2005",0.365331422172344
2004-09-01,"Australian Capital Territory","2005",0.272144091809393
2004-09-01,"New South Wales","2005",0.325244903608111
2004-09-01,"Northern Territory","2005",0.107706278895451
2004-09-01,"Other Territories","2005",0.538436512624725
2004-09-01,"Queensland","2005",0.274605738008618
2004-09-01,"South Australia","2005",0.362650202309684
2004-09-01,"Tasmania","2005",0.45652699532893
2004-09-01,"Victoria","2005",0.43334684699263
2004-09-01,"Western Australia","2005",0.365736896729212
2004-09-01,NA,"2005",0.422065526492951
2004-10-01,"Australian Capital Territory","2005",0.280447619190956
2004-10-01,"New South Wales","2005",0.314749296814011
2004-10-01,"Northern Territory","2005",0.104014293754021
2004-10-01,"Other Territories","2005",0.559386677047529
2004-10-01,"Queensland","2005",0.30380917731821
2004-10-01,"South Australia","2005",0.365088263356338
2004-10-01,"Tasmania","2005",0.437221248317804
2004-10-01,"Victoria","2005",0.43191298479738
2004-10-01,"Western Australia","2005",0.327954507692207
2004-10-01,NA,"2005",0.378908230945252
2004-11-01,"Australian Capital Territory","2005",0.29729495588402
2004-11-01,"New South Wales","2005",0.301180932122724
2004-11-01,"Northern Territory","2005",0.126919947067168
2004-11-01,"Other Territories","2005",0.589722687740206
2004-11-01,"Queensland","2005",0.30622683454336
2004-11-01,"South Australia","2005",0.30961782845986
2004-11-01,"Tasmania","2005",0.480358607810886
2004-11-01,"Victoria","2005",0.426985295476198
2004-11-01,"Western Australia","2005",0.295006057507739
2004-11-01,NA,"2005",0.40370191368306
2004-12-01,"Australian Capital Territory","2005",0.316511207599085
2004-12-01,"New South Wales","2005",0.354724654815639
2004-12-01,"Northern Territory","2005",0.0618427971217928
2004-12-01,"Other Territories","2005",0.586009111337037
2004-12-01,"Queensland","2005",0.357842430668599
2004-12-01,"South Australia","2005",0.314678208411347
2004-12-01,"Tasmania","2005",0.470208075119582
2004-12-01,"Victoria","2005",0.432973532772614
2004-12-01,"Western Australia","2005",0.256728795069357
2004-12-01,NA,"2005",0.420160479017438
2005-01-01,"Australian Capital Territory","2005",0.375989696199296
2005-01-01,"New South Wales","2005",0.355208018347229
2005-01-01,"Northern Territory","2005",0.126006101768124
2005-01-01,"Other Territories","2005",0.562303077024527
2005-01-01,"Queensland","2005",0.372603862415674
2005-01-01,"South Australia","2005",0.332447334033338
2005-01-01,"Tasmania","2005",0.413269140773301
2005-01-01,"Victoria","2005",0.418085062396403
2005-01-01,"Western Australia","2005",0.240073484670707
2005-01-01,NA,"2005",0.387393697448446
2005-02-01,"Australian Capital Territory","2005",0.250750067111965
2005-02-01,"New South Wales","2005",0.338745666355422
2005-02-01,"Northern Territory","2005",0.231825650640861
2005-02-01,"Other Territories","2005",0.573508122392884
2005-02-01,"Queensland","2005",0.386664313934839
2005-02-01,"South Australia","2005",0.281640979970652
2005-02-01,"Tasmania","2005",0.423986614391416
2005-02-01,"Victoria","2005",0.424130092747025
2005-02-01,"Western Australia","2005",0.164627747027453
2005-02-01,NA,"2005",0.376141117593703
2005-03-01,"Australian Capital Territory","2005",0.405314506808465
2005-03-01,"New South Wales","2005",0.353146104957595
2005-03-01,"Northern Territory","2005",0.118213628136117
2005-03-01,"Other Territories","2005",0.548529047010671
2005-03-01,"Queensland","2005",0.365228361391624
2005-03-01,"South Australia","2005",0.283111334111613
2005-03-01,"Tasmania","2005",0.429723693366627
2005-03-01,"Victoria","2005",0.402107743519068
2005-03-01,"Western Australia","2005",0.201837485480575
2005-03-01,NA,"2005",0.384577524796589
2005-04-01,"Australian Capital Territory","2005",0.422831930539136
2005-04-01,"New South Wales","2005",0.275602982211909
2005-04-01,"Northern Territory","2005",0.176200153973972
2005-04-01,"Other Territories","2005",0.536496052742111
2005-04-01,"Queensland","2005",0.309169643366928
2005-04-01,"South Australia","2005",0.241915861448386
2005-04-01,"Tasmania","2005",0.4104993834342
2005-04-01,"Victoria","2005",0.40757037373003
2005-04-01,"Western Australia","2005",0.174456236436856
2005-04-01,NA,"2005",0.370580120727121
2005-05-01,"Australian Capital Territory","2005",0.0976945534526328
2005-05-01,"New South Wales","2005",0.239957854471683
2005-05-01,"Northern Territory","2005",0.1932698933811
2005-05-01,"Other Territories","2005",0.537410790421942
2005-05-01,"Queensland","2005",0.315507345306047
2005-05-01,"South Australia","2005",0.216619800914206
2005-05-01,"Tasmania","2005",0.371209083582878
2005-05-01,"Victoria","2005",0.354748108953743
2005-05-01,"Western Australia","2005",0.237796774150343
2005-05-01,NA,"2005",0.35742038383609
2005-06-01,"Australian Capital Territory","2005",0.245831658098071
2005-06-01,"New South Wales","2005",0.30008773374625
2005-06-01,"Northern Territory","2005",0.259195873046563
2005-06-01,"Other Territories","2005",0.52768579361414
2005-06-01,"Queensland","2005",0.347048878477466
2005-06-01,"South Australia","2005",0.216498724864039
2005-06-01,"Tasmania","2005",0.359670024570346
2005-06-01,"Victoria","2005",0.354090443291598
2005-06-01,"Western Australia","2005",0.278688865196223
2005-06-01,NA,"2005",0.365756550913747
2005-07-01,"Australian Capital Territory","2006",0.360733690913382
2005-07-01,"New South Wales","2006",0.340053991536641
2005-07-01,"Northern Territory","2006",0.200398134060027
2005-07-01,"Other Territories","2006",0.478855273555319
2005-07-01,"Queensland","2006",0.369774403233442
2005-07-01,"South Australia","2006",0.274568346441516
2005-07-01,"Tasmania","2006",0.409671307894506
2005-07-01,"Victoria","2006",0.365614705621456
2005-07-01,"Western Australia","2006",0.32123523245141
2005-07-01,NA,"2006",0.397751115901499
2005-08-01,"Australian Capital Territory","2006",0.25180230905891
2005-08-01,"New South Wales","2006",0.342688139337111
2005-08-01,"Northern Territory","2006",0.0928418649384118
2005-08-01,"Other Territories","2006",0.457105999510596
2005-08-01,"Queensland","2006",0.330499643879374
2005-08-01,"South Australia","2006",0.305151127530467
2005-08-01,"Tasmania","2006",0.439508537989169
2005-08-01,"Victoria","2006",0.391548297481843
2005-08-01,"Western Australia","2006",0.302874470465857
2005-08-01,NA,"2006",0.377082004563972
2005-09-01,"Australian Capital Territory","2006",0.309884222378529
2005-09-01,"New South Wales","2006",0.390370721100597
2005-09-01,"Northern Territory","2006",0.104825407300131
2005-09-01,"Other Territories","2006",0.512913191505151
2005-09-01,"Queensland","2006",0.323798191829265
2005-09-01,"South Australia","2006",0.350019027349206
2005-09-01,"Tasmania","2006",0.480283320164798
2005-09-01,"Victoria","2006",0.448691473548331
2005-09-01,"Western Australia","2006",0.366867795036475
2005-09-01,NA,"2006",0.422150529784915
2005-10-01,"Australian Capital Territory","2006",0.417148153451383
2005-10-01,"New South Wales","2006",0.418655551294801
2005-10-01,"Northern Territory","2006",0.0500719685031708
2005-10-01,"Other Territories","2006",0.49905326049763
2005-10-01,"Queensland","2006",0.321164835323232
2005-10-01,"South Australia","2006",0.374074441215937
2005-10-01,"Tasmania","2006",0.501569583140836
2005-10-01,"Victoria","2006",0.442707635382456
2005-10-01,"Western Australia","2006",0.382185184839323
2005-10-01,NA,"2006",0.456372580122684
2005-11-01,"Australian Capital Territory","2006",0.629729532237327
2005-11-01,"New South Wales","2006",0.430712254589005
2005-11-01,"Northern Territory","2006",0.0841639576410599
2005-11-01,"Other Territories","2006",0.544186342434727
2005-11-01,"Queensland","2006",0.356173430585939
2005-11-01,"South Australia","2006",0.444079273053076
2005-11-01,"Tasmania","2006",0.510870358018998
2005-11-01,"Victoria","2006",0.482683022227081
2005-11-01,"Western Australia","2006",0.354341455946458
2005-11-01,NA,"2006",0.449621563097731
2005-12-01,"Australian Capital Territory","2006",0.293953947453056
2005-12-01,"New South Wales","2006",0.342925351851614
